distribution;B2;распространение;распределение
district;B2;район;округ
disturb;B2;беспокоить;мешать
dive;B2;нырять;погружение
diverse;B2;разнообразный;разный
diversity;B2;разнообразие;различие
divide;B2;делить;разделять
division;B2;деление;отдел
divorce;B2;развод;расторжение брака
document;B2;документ;документировать
domestic;B2;домашний;внутренний
dominant;B2;господствующий;главный
dominate;B2;преобладать;доминировать
donation;B2;пожертвование;денежное пожертвование
dot;B2;точка;отмечать пунктиром
downtown;B2;центр города;деловая часть города
downwards;B2;вниз;в направлении вниз
dozen;B2;дюжина;множество
draft;B2;проект;набросок
drag;B2;тащить;волочить
dramatic;B2;драматичный;впечатляющий
dramatically;B2;драматично;впечатляюще
drought;B2;засуха;сухость воздуха
dull;B2;скучный;тусклый
dump;B2;бросать;мусорная свалка
duration;B2;продолжительность;длительность
dynamic;B2;динамичный;активный
economics;B2;экономика;
economist;B2;экономист;бережливый человек
edit;B2;редактировать;правка
edition;B2;издание;выпуск
editorial;B2;редакторский;редакторская статья
efficient;B2;эффективный;действенный
efficiently;B2;эффективно;продуктивно
elbow;B2;локоть;
elderly;B2;пожилой;почтенный
elect;B2;избирать;выбирать
electronics;B2;электроника;электроприборы
elegant;B2;элегантный;изящный
elementary;B2;первоначальный;элементарный
eliminate;B2;устранять;исключать
elsewhere;B2;где-нибудь в другом месте;
embrace;B2;объятие;охватывать
emerge;B2;появляться;возникать
emission;B2;выделение;распространение (тепла
emotional;B2;взволнованный;эмоциональный
emotionally;B2;эмоционально;с чувством
emphasis;B2;акцент;ударение
emphasize;B2;подчёркивать;придавать особое значение
empire;B2;империя;господство
enable;B2;позволять;давать возможность
encounter;B2;столкновение;схватка
engage;B2;участвовать;быть вовлеченным
enhance;B2;увеличивать;усиливать
enjoyable;B2;приятный;доставляющий удовольствие
enquiry;B2;запрос;наведение справок
ensure;B2;обеспечивать;гарантировать
entertaining;B2;развлекательный;занимательный
enthusiasm;B2;восторг;энтузиазм
enthusiastic;B2;полный энтузиазма;восторженный
entire;B2;полный;целый
entirely;B2;полностью;совершенно
entrepreneur;B2;предприниматель;бизнесмен
envelope;B2;конверт;обложка
equal;B2;одинаковый;равный
equip;B2;оборудовать;снаряжать
equivalent;B2;равноценный;равнозначащий
era;B2;эра;эпоха
erupt;B2;извергаться;прорываться
essentially;B2;по существу;фактически
establish;B2;устанавливать;создавать
estate;B2;имущество;недвижимость
estimate;B2;оценивать;давать оценку
ethic;B2;этика;нравственность
ethical;B2;нравственный;этический
ethnic;B2;этнический;национальный
evaluate;B2;оценивать;составлять мнение
evaluation;B2;оценка;определение
even;B2;даже;ровный
evident;B2;ясный;очевидный
evil;B2;зло;грех
evolution;B2;эволюция;развитие
evolve;B2;развиваться;эволюционировать
examination;B2;осмотр;экзамен
exceed;B2;превышать;превосходить
exception;B2;исключение;
excessive;B2;чрезмерный;избыточный
exclude;B2;исключать;не допускать
excuse;B2;отговорка;предлог
executive;B2;руководитель;администратор
exhibit;B2;экспонат;показывать
existence;B2;существование;бытие
exit;B2;выход;выходить
exotic;B2;экзотический;необычный
expansion;B2;расширение;пространство
expectation;B2;ожидания;предвкушение
expense;B2;расход;трата
expertise;B2;квалификация;экспертиза
exploit;B2;использовать;эксплуатировать
exploration;B2;исследование;разведочные работы
expose;B2;разоблачать;подвергать (действию)
exposure;B2;контакт;экспозиция
extend;B2;расширять;протягивать
extension;B2;расширение;продление
extensive;B2;обширный;широкий
extensively;B2;в значительной степени;широко (пространство)
extent;B2;степень;мера
external;B2;внешний;несущественный
extract;B2;извлекать;отрывок
extraordinary;B2;экстраординарный;выдающийся
extreme;B2;крайность;крайняя степень
fabric;B2;ткань;материал
fabulous;B2;изумительный;поразительный
facility;B2;возможности;благоприятные условия
failed;B2;неудачный;неудавшийся
failure;B2;неудача;провал
faith;B2;вера;доверие
fake;B2;подделка;прикидываться
fame;B2;слава;известность
fantasy;B2;фэнтези;фантазия
fare;B2;плата за проезд;стоимость проезда (билета)
fault;B2;вина;ошибка
favour;B2;одолжение;благосклонность
feather;B2;перо;оперение
federal;B2;федеральный;союзный
fee;B2;гонорар;пошлина, сбор
feed;B2;кормить;поддерживать
feedback;B2;обратная связь;отзыв
fellow;B2;товарищ;приятель
fever;B2;лихорадка;повышенная температура
figure;B2;представлять себе;думать
file;B2;файл;дело
finance;B2;финансы;финансировать
finding;B2;обнаружение;нахождение
firefighter;B2;пожарный;пожарник
firework;B2;фейерверк;салют
firm;B2;крепкий;твёрдый
firmly;B2;твёрдо;крепко
fix;B2;исправлять;ремонтировать
flame;B2;пламя;страсть
flash;B2;вспышка;сверкание
flavour;B2;аромат;вкус
flexible;B2;гибкий;эластичный
float;B2;плавать (о курсе валют);парить
fold;B2;складывать;сгиб
folding;B2;сгибание;складной
following;B2;следующий;последующий
fond;B2;любящий;нежный
fool;B2;дурак;глупец
forbid;B2;запрещать;не позволять
forecast;B2;прогноз;предсказывать
forgive;B2;прощать;простить
format;B2;формат;оформлять
formation;B2;образование;формирование
former;B2;бывший;прежний
formerly;B2;прежде;когда-то
fortunate;B2;счастливый;удачный
fortune;B2;состояние, богатство;удача
forum;B2;форум;собрание
forward;B2;вперёд;отправлять
fossil;B2;ископаемый;окаменелый
found;B2;обнаруживать;находить
foundation;B2;фундамент;основание
founder;B2;основатель;учредитель
fraction;B2;доля;частица
fragment;B2;обломок;часть
framework;B2;рамка, структура;каркас
fraud;B2;мошенничество;обман
free;B2;свободный;
freedom;B2;свобода;независимость
freely;B2;свободно;охотно
frequency;B2;частота;частотность
frequent;B2;частый;часто встречающийся
fuel;B2;топливо;горючее
fulfil;B2;выполнять;осуществлять
full-time;B2;полный рабочий день;постоянный
fully;B2;полностью;вполне
function;B2;функция;назначение
fund;B2;фонд;запас
fundamental;B2;основной;фундаментальный
fundamentally;B2;в основе;существенно
funding;B2;финансирование;субсидирование
furious;B2;взбешённый;яростный
furthermore;B2;кроме того;к тому же
gain;B2;получать;добиваться
gaming;B2;игровой процесс;игровой
gang;B2;банда;шайка
gay;B2;гей;весёлый
gender;B2;гендер;
gene;B2;биол. ген;ген
generate;B2;порождать;производить
genetic;B2;генетический;врожденный
genius;B2;гений;гениальный человек
genre;B2;жанр;манера
genuine;B2;настоящий;подлинный
genuinely;B2;"искренне; неподдельно";искренне
gesture;B2;жест;мимика
gig;B2;концерт;живое выступление
globalization;B2;глобализация;
globe;B2;глобус;земной шар
golden;B2;золотой;золотистый
goodness;B2;добродетель;бог
gorgeous;B2;великолепный;прекрасный
govern;B2;править;управлять
governor;B2;правитель;губернатор
grab;B2;хватать;схватывать
grade;B2;класс;оценка
gradually;B2;постепенно;понемногу
grand;B2;грандиозный;величественный
grant;B2;дарить;предоставлять
graphic;B2;графический;изобразительный
graphics;B2;графика;изображение
greatly;B2;очень;значительно
greenhouse;B2;теплица;парниковый
grocery;B2;продуктовый магазин;бакалея
guarantee;B2;гарантия;гарантировать
guideline;B2;указание;руководство
habitat;B2;среда обитания;ареал (животного, растения)
handle;B2;справиться;управлять
harbour;B2;гавань;порт
harm;B2;вред;причинять вред
harmful;B2;вредный;губительный
headquarters;B2;штаб-квартира;главный офис
heal;B2;излечивать;исцелять
healthcare;B2;здравоохранение;медицинское обслуживание
hearing;B2;слух;Слушая
heaven;B2;небеса;небо
heel;B2;пятка;каблук
hell;B2;ад;черт
helmet;B2;шлем;каска
hence;B2;следовательно;таким образом
herb;B2;трава;растение
hesitate;B2;колебаться;стесняться
hidden;B2;скрытый;тайный
high;B2;высокий;
highway;B2;шоссе;главная дорога
hilarious;B2;"уморительный; очень смешной";весёлый
hip;B2;бедро;
hire;B2;нанимать;прокат
historian;B2;историк;
hold;B2;держать;
hollow;B2;пустой;полый
holy;B2;святой;священный
homeless;B2;бездомный;бесприютный
honesty;B2;честность;правдивость
honour;B2;честь;слава
hook;B2;крючок;крюк
hopefully;B2;в надежде;будем надеяться
host;B2;хозяин;принимающая сторона
house;B2;дом;приютить
household;B2;семья;домашнее хозяйство
housing;B2;жилье;укрытие
humorous;B2;смешной;забавный
humour;B2;юмор;настроение
hunger;B2;голод;голодать
hunt;B2;охотиться;охота
hunting;B2;охота;охотничий
hurt;B2;делать больно;обижать
hypothesis;B2;гипотеза;предположение
icon;B2;Иконка;значок
ID;B2;удостоверение личности;
ideal;B2;идеальный;совершенный
identical;B2;идентичный;одинаковый
illusion;B2;иллюзия;обман чувств
illustrate;B2;иллюстрировать;пояснять
illustration;B2;иллюстрация;рисунок
imagination;B2;воображение;фантазия
immigration;B2;иммиграция;иммиграционная служба
immune;B2;неуязвимый;невосприимчивый
impatient;B2;нетерпеливый;беспокойный
implement;B2;осуществлять;реализовывать
implication;B2;вывод;следствие
imply;B2;подразумевать;означать
impose;B2;навязывать;навязать
impress;B2;производить впечатление;внушать
impressed;B2;впечатленный;производить впечатление
incentive;B2;стимул;побуждение
inch;B2;дюйм;небольшое расстояние
incident;B2;случай;происшествие
income;B2;доход;приход
incorporate;B2;объединять;соединять
incorrect;B2;неверный;неправильный
increasingly;B2;всё больше и больше;
independence;B2;независимость;самостоятельность
index;B2;показатель степени;указательный палец
indication;B2;показания;указание
industrial;B2;промышленный;индустриальный
inevitable;B2;неминуемый;неизбежный
inevitably;B2;неизбежно;неминуемо
infection;B2;инфекция;заражение
infer;B2;делать заключение;заключать
inflation;B2;инфляция;наполнение
info;B2;разг. информация;
inform;B2;информировать;сообщать
infrastructure;B2;инфраструктура;
inhabitant;B2;житель;обитатель
inherit;B2;наследовать;унаследовать
initial;B2;начальный;исходный
initially;B2;вначале;первоначально
initiative;B2;инициативный;инициатива
ink;B2;чернила;тушь
inner;B2;внутренний;
innovation;B2;новшество;нововведение
innovative;B2;инновационный;новаторский
input;B2;ввод;вход
insert;B2;вставлять;включать
insight;B2;понимание;проницательность
insist;B2;настаивать;настойчиво утверждать
inspector;B2;инспектор;контролер
inspire;B2;вдохновлять;воодушевлять
install;B2;устанавливать;установить
installation;B2;инсталляция;установка
instance;B2;пример;образец
instant;B2;мгновенный;немедленный
instantly;B2;немедленно;тотчас
institute;B2;институт;назначать
institution;B2;учреждение;заведение
insurance;B2;страхование;страховка
integrate;B2;интегрировать;объединять
intellectual;B2;интеллектуальный;умственный
intended;B2;предназначенный;предназначать
intense;B2;сильный;значительный (об эмоциях)
interact;B2;взаимодействовать;
interaction;B2;взаимодействие;взаимовлияние
internal;B2;внутренний;сокровенный
interpret;B2;толковать;интерпретировать
interpretation;B2;толкование;объяснение
interrupt;B2;прерывать;перебивать
interval;B2;интервал;перерыв
invade;B2;вторгаться;захватывать
invasion;B2;вторжение;нашествие
investigation;B2;Расследование;следствие
investment;B2;инвестиции;инвестирование
investor;B2;инвестор;вкладчик
isolate;B2;изолировать;отделять
isolated;B2;изолированный;отдельный
issue;B2;проблема;вопрос
jail;B2;тюрьма;тюремное заключение
jet;B2;реактивный самолёт;струя
joint;B2;совместный;сустав
journalism;B2;журналистика;профессия журналиста
joy;B2;радость;восторг
judgement;B2;решение;приговор
junior;B2;младший;юниор
jury;B2;присяжные;жюри
justice;B2;правосудие;справедливость
justify;B2;оправдывать;подтверждать
kit;B2;комплект;набор
labour;B2;труд;рабочий класс
ladder;B2;лестница;стремянка
landing;B2;приземление;лестничная площадка
landscape;B2;пейзаж;ландшафт
lane;B2;переулок;полоса движения
largely;B2;в значительной степени;в широком масштабе
lately;B2;в последнее время;недавно
latest;B2;самый поздний;последний
launch;B2;запускать;начинать
leadership;B2;лидерство;руководство
leaflet;B2;листовка;брошюра
league;B2;лига;союз
lean;B2;худой;скудный
leave;B2;оставлять, уезжать;оставлять
legend;B2;легенда;надпись
lens;B2;линза;призма
level;B2;уровень;
licence;B2;лицензия;разрешение
lifetime;B2;продолжительность жизни;целая жизнь
lighting;B2;освещение;молния
likewise;B2;подобно;аналогично
limitation;B2;ограничение;недостаток
limited;B2;ограниченный;стеснённый
line;B2;линия;очередь
literally;B2;буквально;в прямом смысле слова
literary;B2;литературно образованный;литературный
litre;B2;литр;
litter;B2;мусор;помёт
lively;B2;живой;оживлённый
load;B2;грузить;загружать
loan;B2;заём;давать взаймы
logical;B2;логичный;последовательный
logo;B2;логотип;эмблема
long-term;B2;долгосрочный;долговременный
loose;B2;свободный;неплотный
lord;B2;Господь;повелитель
lottery;B2;лотерея;
low;B2;низкий;
lower;B2;снизить;понизить
loyal;B2;преданный;верный
lung;B2;легкое;легкое (орган)
lyric;B2;лиричный;лирический
magnificent;B2;великолепный;величественный
maintain;B2;поддерживать;сохранять в состоянии
majority;B2;большинство;
make;B2;создавать;делать
make-up;B2;грим;макияж
making;B2;делающий;создание
manufacture;B2;производить;производство
manufacturing;B2;производственный;производство
map;B2;карта;отображение
marathon;B2;марафонский бег;марафон
margin;B2;край;поле
marker;B2;маркер;закладка
martial;B2;военный;боевой
mass;B2;масса;большая часть
massive;B2;массивный;солидный
master;B2;хозяин;овладевать
matching;B2;сопоставление;согласование
mate;B2;товарищ;друг
material;B2;материал;материальный
maximum;B2;максимум;максимальный
mayor;B2;мэр;
means;B2;средства;способ
measurement;B2;измерение;обмер
mechanic;B2;механик;слесарь
mechanical;B2;механический;технический
mechanism;B2;механизм;устройство
medal;B2;медаль;орден
medication;B2;лекарство;лечение
medium;B2;средний;среда
melt;B2;таять;плавиться
membership;B2;членство;принадлежность
memorable;B2;незабываемый;незабвенный
metaphor;B2;метафора;аналогия
military;B2;военный;войска
miner;B2;шахтер;сапёр
mineral;B2;минерал;минеральный
minimum;B2;минимальный;минимум
minister;B2;министр;священник
minor;B2;незначительный;второстепенный
minority;B2;меньшинство;несовершеннолетие
miserable;B2;несчастный;жалкий
mission;B2;призвание;миссия
mistake;B2;ошибка;ошибаться
mixed;B2;смешанный;перемешанный
mode;B2;режим;способ
model;B2;модель;образец
modest;B2;скромный;непритязательный
modify;B2;изменять;видоизменять
monitor;B2;контролировать;наблюдать
monster;B2;чудовище;монстр
monthly;B2;ежемесячно;ежемесячный
monument;B2;памятник;монумент
moral;B2;мораль;нравственный
moreover;B2;кроме того;сверх того
mortgage;B2;ипотека;закладная
mosque;B2;мечеть;храм (нехристианский
motion;B2;движение;перемещение
motivate;B2;мотивировать;побуждать
motivation;B2;мотивация;поощрение
motor;B2;двигатель;мотор
mount;B2;устанавливать;подниматься
moving;B2;движущий;движение
multiple;B2;множественный;составной
multiply;B2;умножать;многообразно
mysterious;B2;таинственный;загадочный
myth;B2;миф;вымысел
naked;B2;голый;обнажённый
narrow;B2;узкий;тесный
nasty;B2;неприятный;противный
national;B2;народный;национальный
navigation;B2;Навигация;судоходство
nearby;B2;поблизости;вблизи
neat;B2;опрятный;аккуратный
necessity;B2;необходимость;неизбежность
negative;B2;негативный;отрицательный
negotiate;B2;вести переговоры;договариваться
negotiation;B2;переговоры;согласование
nerve;B2;нерв;
neutral;B2;нейтральный;неопределённый
nevertheless;B2;тем не менее;однако
newly;B2;недавно;вновь
nightmare;B2;ночной кошмар;страшный сон
norm;B2;норма;стандарт
notebook;B2;блокнот;записная книжка
notion;B2;понятие;взгляд
novelist;B2;писатель-романтист;рассказчик
nowadays;B2;в наше время;теперь
numerous;B2;многочисленный;множественный
nursing;B2;уход за больными;
nutrition;B2;питание;пища
obesity;B2;ожирение;полнота
obey;B2;подчиняться;повиноваться
object;B2;объект;возражать
objective;B2;цель;задача
obligation;B2;обязанность;долг
observation;B2;наблюдение;наблюдательность
observe;B2;наблюдать;следить
observer;B2;наблюдатель;обозреватель
obstacle;B2;препятствие;помеха
obtain;B2;получать;приобретать
occasionally;B2;изредка;время от времени
occupation;B2;профессия;занятие
occupy;B2;захватывать;занимать
offence;B2;оскорбление;обида
offend;B2;обижать;оскорблять
offender;B2;правонарушитель;преступник
offensive;B2;оскорбительный;обидный
official;B2;должностное лицо;официальный
ongoing;B2;непрерывный;постоянный
opening;B2;открытие;начало
openly;B2;открыто;публично
opera;B2;опера;оперное искусство
operate;B2;действовать;функционировать
operator;B2;оператор;
opponent;B2;противник;соперник
oppose;B2;возражать;противиться
opposed;B2;противоположный;противный
opposition;B2;сопротивление;противодействие
optimistic;B2;оптимистичный;оптимистический
orchestra;B2;оркестр;
organ;B2;орган;учреждение
organic;B2;органический;натуральный
origin;B2;происхождение;источник
otherwise;B2;иначе;в противном случае
outcome;B2;последствие;результат
outer;B2;внешний;наружный
outfit;B2;экипировка;полный комплект одежды
outline;B2;набросок;схема, план
output;B2;результат;выход
outstanding;B2;выдающийся;знаменитый
overall;B2;общий;полный
overcome;B2;преодолеть;побороть
overnight;B2;внезапно;ночной
