basketball;A2;баскетбол;баскетбольный мяч
battery;A2;аккумулятор;элементы питания
battle;A2;битва;сражение
bean;A2;фасоль;боб
bear;A2;медведь;
beat;A2;бить;ударять
beauty;A2;красота;красавица
bee;A2;пчела;
beef;A2;говядина;
before;A2;перед;прежде
behave;A2;вести себя;поступать
behaviour;A2;поведение;манеры
belief;A2;вера;убеждение
bell;A2;колокол;звонок
belong;A2;принадлежать;быть частью
belt;A2;пояс;ремень
bend;A2;сгибать;изгиб
benefit;A2;выгода;извлекать пользу
best;A2;лучший;самый лучший
better;A2;лучше;
between;A2;между;среди
billion;A2;миллиард;
bin;A2;мусорное ведро;контейнер
biology;A2;биология;
birth;A2;рождение;появление на свет
biscuit;A2;печенье;сухое печенье
bit;A2;кусочек;частица
bite;A2;кусать;укус
blank;A2;пустой;чистый
block;A2;блок;квартал
blood;A2;кровь;
blow;A2;дуть;удар
board;A2;доска;садиться (в поезд, на судно)
boil;A2;кипеть;
bomb;A2;бомба;
bone;A2;кость;скелет
book;A2;книга;бронировать
border;A2;граница;край
borrow;A2;занимать;брать в долг
boss;A2;босс;начальник
bother;A2;беспокоить;беспокоиться
bottom;A2;дно;низ
bowl;A2;миска;чашка
brain;A2;мозг;
branch;A2;ветвь;отделение, филиал
brand;A2;марка;клеймо
brave;A2;храбрый;смелый
breath;A2;дыхание;вздох
breathe;A2;дышать;существовать
breathing;A2;дыхание;дышащий
bride;A2;невеста;новобрачная невеста
bridge;A2;мост;
bright;A2;яркий;блестящий
bubble;A2;пузырь;мыльный пузырь
bury;A2;закапывать;хоронить
by;A2;рядом;у
calm;A2;спокойный;невозмутимый
campaign;A2;кампания;проводить кампанию
campus;A2;студенческий городок;территория университета
candidate;A2;кандидат;соискатель
cap;A2;кепка;шляпа
captain;A2;капитан;
careless;A2;легкомысленный;беззаботный
category;A2;категория;вид
ceiling;A2;потолок;навес
celebration;A2;празднование;торжества
cent;A2;цент;
central;A2;центральный;главный
centre;A2;центр;сосредоточиваться
ceremony;A2;церемония;обряд
chain;A2;цепь;привязывать
challenge;A2;вызов;сложная задача
champion;A2;победитель;чемпион
channel;A2;канал передачи;канал
chapter;A2;глава;тема
charge;A2;заряжать;требовать плату
cheap;A2;дешёвый;плохого качества
cheat;A2;мошенничать;обманывать
cheerful;A2;весёлый;жизнерадостный
chemical;A2;химический;химическое вещество
chest;A2;грудь;грудная клетка
childhood;A2;детство;детский
church;A2;церковь;церковный
cigarette;A2;сигарета;
circle;A2;круг;двигаться по кругу
claim;A2;требовать;утверждение
classical;A2;классический;традиционный
clause;A2;пункт;предложение
clear;A2;светлый;прозрачный, ясный
clear;A2;чистый, ясный;понятный
clearly;A2;ясно;очевидно
clever;A2;умный;способный
click;A2;щёлкать;щелчок
client;A2;клиент;заказчик
climate;A2;климат;
climb;A2;подниматься;карабкаться
close;A2;закрывать;близко
close;A2;закрывать;близко
closed;A2;закрытый;запертый
cloth;A2;ткань;полотно
clothing;A2;одежда;
cloud;A2;облако;туча
clue;A2;ключ к разгадке;улика
coach;A2;тренер;вагон
coach;A2;тренер;вагон
coal;A2;уголь;обугливаться
coast;A2;побережье;морской берег
code;A2;код;кодекс
coin;A2;монета;
colleague;A2;коллега;сослуживец
collect;A2;собирать;получать
collection;A2;коллекция;собрание
coloured;A2;красочный;цветной
column;A2;столбец;колонна
combine;A2;объединять;комбайн
comedy;A2;комедия;смешной случай
comfortable;A2;удобный;комфортный
comment;A2;замечание;комментарий
comment;A2;замечание;комментарий
commercial;A2;рекламный ролик;коммерческий
commit;A2;совершать;
communicate;A2;сообщать;взаимодействовать
communication;A2;общение;средство общения
community;A2;сообщество;община
comparison;A2;сравнение;сопоставление
compete;A2;состязаться;соревноваться
competition;A2;соревнование;конкуренция
competitive;A2;соперничающий;конкурирующий
competitor;A2;соперник;конкурент
complain;A2;жаловаться;выражать недовольство
complaint;A2;жалоба;недовольство
completely;A2;полностью;совершенно
complex;A2;сложный;составной
concentrate;A2;сосредоточивать;сосредотачиваться
conclude;A2;заключать;выводить заключение
conclusion;A2;заключение;вывод
condition;A2;состояние;условие
conference;A2;конференция;совещание
connect;A2;соединять;связывать
connected;A2;связанный;соединённый
consider;A2;рассматривать;обсуждать
contain;A2;содержать;вмещать
context;A2;контекст;ситуация
continent;A2;континент;материк
continue;A2;продолжать;продолжаться
control;A2;управлять;контроль
cook;A2;готовить;повар
cooker;A2;кухонная плита;
copy;A2;копировать;копия
corner;A2;угол;уголок
correctly;A2;правильно;корректно
count;A2;считать;подсчитывать
couple;A2;пара;два
cover;A2;накрывать;покрывать
crazy;A2;сумасшедший;безумный
creative;A2;творческий;созидательный
credit;A2;кредит;доверие
crime;A2;преступление;вина
criminal;A2;криминальный;преступник
cross;A2;пересекать;крест
crowd;A2;толпа;множество
crowded;A2;переполненный;битком набитый
cry;A2;плакать;кричать
cupboard;A2;кухонный шкаф;шкаф
curly;A2;кудрявый;курчавый
cycle;A2;ездить на велосипеде;цикл
daily;A2;ежедневно;ежедневный
danger;A2;опасность;угроза
dark;A2;тёмный;темнота
data;A2;данные;сведения
dead;A2;мёртвый;умерший
deal;A2;сделка;иметь дело
dear;A2;дорогой;милый
death;A2;смерть;гибель
decision;A2;решение;выбор
deep;A2;глубокий;пропасть
definitely;A2;определенно;безусловно
degree;A2;степень;уровень
dentist;A2;стоматолог;зубной врач
department;A2;отдел;ведомство
depend;A2;зависеть;полагаться
desert;A2;пустыня;покидать
designer;A2;дизайнер;конструктор
destroy;A2;разрушать;уничтожать
detective;A2;детектив;сыщик
develop;A2;развивать;разрабатывать
device;A2;устройство;прибор
diary;A2;дневник;записная книжка
differently;A2;иначе;по-другому
digital;A2;цифровой;клавиша
direct;A2;прямой;непосредственный
direction;A2;направление;указание
director;A2;режиссёр;директор
disagree;A2;не соглашаться;противоречить
disappear;A2;исчезать;пропадать
disaster;A2;катастрофа;несчастье
discover;A2;обнаруживать;узнавать
discovery;A2;открытие;обнаружение
discussion;A2;обсуждение;дискуссия
disease;A2;болезнь;заболевание
distance;A2;расстояние;дистанция
divorced;A2;разведённый;разведённая
document;A2;документ;документировать
double;A2;дублёр;двойной
download;A2;загружать;скачивать
downstairs;A2;вниз по ступенькам;нижний этаж
drama;A2;драма;трагедия
drawing;A2;рисование;рисунок
dream;A2;мечта;сон
drive;A2;ехать;водить машину
driving;A2;движущий;приводящий в движение
drop;A2;бросать;капля
drug;A2;лекарственное средство;лекарство
dry;A2;сухой;
earn;A2;зарабатывать;заслуживать
earth;A2;земля;земной шар
easily;A2;легко;свободно
education;A2;образование;воспитание
effect;A2;влияние;результат
either;A2;каждый;любой
electric;A2;электрический;
electrical;A2;электрический;электронный
electricity;A2;электричество;наэлектризованность
electronic;A2;электронный;
employ;A2;нанимать;использовать
employee;A2;работник;сотрудник
employer;A2;работодатель;наниматель
empty;A2;пустой;лишенный смысла
ending;A2;окончание;заключительный
energy;A2;энергия;силы
engine;A2;двигатель;
engineer;A2;инженер;проектировать
enormous;A2;огромный;громадный
enter;A2;входить;ввод
environment;A2;окружение;окружающая среда
equipment;A2;оборудование;оснащение
error;A2;ошибка;заблуждение
especially;A2;особенно;главным образом
essay;A2;эссе;набросок
everyday;A2;каждодневный;ежедневный
everywhere;A2;везде;повсюду
evidence;A2;доказательство;свидетельство
exact;A2;точный;тот самый
exactly;A2;точно;именно
excellent;A2;превосходный;отличный
except;A2;кроме;исключая
exist;A2;существовать;жить
expect;A2;ожидать;рассчитывать
experience;A2;опыт;испытывать
experiment;A2;эксперимент;опыт
expert;A2;специалист;эксперт
explanation;A2;объяснение;разъяснение
express;A2;выражать;высказывать
expression;A2;выразительность;выражение
extreme;A2;крайность;крайняя степень
extremely;A2;чрезвычайно;очень
factor;A2;фактор;показатель
factory;A2;фабрика;завод
fail;A2;потерпеть неудачу;неудача
fair;A2;честный;справедливый
fall;A2;падать;падение
fan;A2;фанат;вентилятор
farm;A2;ферма;хозяйство
farming;A2;занятие сельским хозяйством;сельское хозяйство
fashion;A2;мода;стиль
fat;A2;толстый;жирный
fear;A2;страх;бояться
feature;A2;Функция;особенность
feed;A2;кормить;поддерживать
female;A2;женщина;женский
fiction;A2;фантастика;выдумка
field;A2;поле;сфера деятельности
fight;A2;драться;бороться
figure;A2;представлять себе;думать
film;A2;фильм;плёнка
final;A2;завершающий;окончательный
finally;A2;в конце концов;наконец
finger;A2;палец (на руке);
finish;A2;заканчивать;доводить до конца
first;A2;первый;
firstly;A2;во-первых;сначала
fish;A2;рыба;ловить рыбу
fishing;A2;рыбная ловля;рыбалка
fit;A2;соответствовать;быть впору
fix;A2;исправлять;ремонтировать
flat;A2;квартира;плоский
flu;A2;грипп;
fly;A2;летать;муха
flying;A2;летающий;летит
focus;A2;внимание;фокус
following;A2;следующий;последующий
foreign;A2;иностранный;заграничный
forest;A2;лес;лесной
fork;A2;вилка;развилка
formal;A2;формальный;официальный
fortunately;A2;к счастью;счастливо
forward;A2;вперёд;отправлять
free;A2;свободный;
fresh;A2;свежий;чистый
fridge;A2;холодильник;
frog;A2;лягушка;жаба
fun;A2;веселье;забава
furniture;A2;мебель;обстановка
further;A2;дальнейший;дальше
future;A2;будущее;будущий
gallery;A2;галерея;балкон
gap;A2;промежуток;разрыв
gas;A2;газ;бензин
gate;A2;ворота;проход
general;A2;общий;общего характера
gift;A2;подарок;дар
goal;A2;цель;гол
god;A2;Бог;
gold;A2;золото;золотой
golf;A2;гольф;
good;A2;хорошо;
government;A2;правительство;управление
grass;A2;трава;газон
greet;A2;приветствовать;встречать
ground;A2;земля;
guest;A2;гость;посетитель
guide;A2;вести;экскурсовод
gun;A2;пистолет;огнестрельное оружие
guy;A2;парень;
habit;A2;привычка;обычай
half;A2;половина;
hall;A2;зал;холл
happily;A2;счастливо;успешно
have;A2;иметь;обладать
headache;A2;головная боль;
heart;A2;сердце;
heat;A2;жара;нагревать
heavy;A2;тяжёлый;сильный
height;A2;высота;рост
helpful;A2;полезный;готовый помочь
hero;A2;герой;кумир
hers;A2;её (принадлежащий ей);
herself;A2;сама себя;
hide;A2;прятать;скрывать
high;A2;высокий;интенсивный
hill;A2;холм;возвышенность
himself;A2;себя (он сам);
his;A2;его;
hit;A2;бить;удар
hockey;A2;хоккей;
hold;A2;держать;придерживать
hole;A2;дыра;яма
hope;A2;надежда;надеяться
huge;A2;гигантский;громадный
human;A2;людской;человеческий
hurt;A2;делать больно;обижать
ideal;A2;идеальный;совершенный
identify;A2;определять;идентифицировать
ill;A2;больной;нездоровый
illness;A2;болезнь;заболевание
image;A2;изображение;образ
immediately;A2;немедленно;тотчас же
impossible;A2;невозможный;невыполнимый
included;A2;включенный;содержащий
including;A2;включая;в том числе
increase;A2;возрастать;увеличиваться
incredible;A2;потрясающий;неправдоподобный
independent;A2;независимый;самостоятельный
individual;A2;отдельный;единичный
industry;A2;промышленность;индустрия
informal;A2;неофициальный;непринуждённый
injury;A2;повреждение;рана
insect;A2;насекомое;
inside;A2;внутри;
instead;A2;взамен;вместо
instruction;A2;инструкция;обучение
instructor;A2;преподаватель;инструктор
instrument;A2;инструмент;
intelligent;A2;умный;разумный
international;A2;международный;интернациональный
introduction;A2;введение;вводный курс
invent;A2;изобретать;придумывать
invention;A2;изобретение;выдумка
invitation;A2;приглашение;стимул
invite;A2;приглашать;просить
involve;A2;вовлекать;привлекать
item;A2;вещь, предмет;пункт
itself;A2;сам;само себя
jam;A2;варенье;пробка
jazz;A2;джаз;
jewellery;A2;драгоценности;ювелирные изделия
joke;A2;шутка;анекдот
journalist;A2;журналист;газетный сотрудник
jump;A2;прыгать;прыжок
kid;A2;ребёнок;
kill;A2;убивать;уничтожать
king;A2;король;
knee;A2;колено;становиться на колени
knife;A2;нож;
knock;A2;стук;стучать
knowledge;A2;знание;эрудиция
lab;A2;лаборатория сокр.;
lady;A2;дама;леди
lake;A2;озеро;
lamp;A2;лампа;фонарь
land;A2;приземляться;земля
laptop;A2;ноутбук;
last;A2;последний;длиться
later;A2;позже;спустя
laughter;A2;смех;хохот
law;A2;закон;суд
lawyer;A2;юрист;адвокат
lazy;A2;ленивый;
lead;A2;вести;руководить
leader;A2;лидер;руководитель
learning;A2;изучение;учение
least;A2;по крайней мере;наименьший
lecture;A2;лекция;читать лекцию
lemon;A2;лимон;
lend;A2;давать взаймы;одалживать
less;A2;меньше;менее
level;A2;уровень;быть искренним
lifestyle;A2;стиль жизни;образ жизни
lift;A2;лифт;поднимать
light;A2;свет;лёгкий
likely;A2;вероятно;вероятный
link;A2;соединять;связывать
listener;A2;слушатель;слушающий
little;A2;маленький;мало (неисч.)
lock;A2;запирать на замок;замок
look;A2;смотреть;глядеть
lorry;A2;грузовик;грузовой автомобиль
lost;A2;потерянный;утраченный
loud;A2;громкий;кричащий
loudly;A2;громко;шумно
lovely;A2;прекрасный;привлекательный
low;A2;низкий, низко;слабый
luck;A2;удача;счастье
lucky;A2;удачный;счастливый
mail;A2;почта;письмо
major;A2;главный;значительный
male;A2;мужчина;мужской
manage;A2;суметь;управлять
manager;A2;менеджер;управляющий
manner;A2;способ;метод
mark;A2;отмечать;штамповать
marry;A2;жениться;выйти замуж
material;A2;материал;материальный
mathematics;A2;математика;математический
maths;A2;математика;
matter;A2;иметь значение;дело
may;A2;иметь возможность;мочь
media;A2;средства массовой информации;
medical;A2;Медицинский;врачебный
medicine;A2;лекарство;медицина
memory;A2;память;воспоминание
mention;A2;упоминать;ссылаться на
metal;A2;металлический;металл
method;A2;метод;способ
middle;A2;середина;центр
might;A2;мог бы;может
mind;A2;разум;ум
mine;A2;мой;моя
mirror;A2;зеркало;отражать
missing;A2;пропавший;отсутствующий
mobile;A2;мобильный;подвижной
monkey;A2;обезьяна;
moon;A2;Луна;
mostly;A2;преимущественно;главным образом
motorcycle;A2;мотоцикл;водить мотоцикл
movement;A2;движение;перемещение
musical;A2;мюзикл;музыкальный
musician;A2;музыкант;композитор
myself;A2;себя;сам
narrow;A2;узкий;тесный
national;A2;народный;национальный
nature;A2;природа;характер
nearly;A2;почти;близко
necessary;A2;необходимый;необходимо
neck;A2;шея;воротник
need;A2;нуждаться;нужда
neither;A2;ни один;ни тот ни другой
nervous;A2;нервный;беспокоящийся
network;A2;сеть;сообщество
noise;A2;грохот;шум
noisy;A2;шумный;неспокойный
none;A2;никто;ничто
normal;A2;нормальный;обыкновенный
normally;A2;нормально;обычно
notice;A2;замечать;обращать внимание
novel;A2;роман;
nowhere;A2;никуда;нигде
number;A2;число;номер
nut;A2;орех;чудак
ocean;A2;океан;океанский
offer;A2;предлагать;предложение
officer;A2;сотрудник;офицер
oil;A2;масло;нефть
onto;A2;на;в
opportunity;A2;возможность;шанс
option;A2;вариант;опция
ordinary;A2;обычный;обыкновенный
organization;A2;организация;устройство
organize;A2;организовывать;устраивать
original;A2;настоящий;подлинный
ourselves;A2;себя;сами
outside;A2;снаружи;вне
oven;A2;духовка;духовой шкаф
own;A2;владеть;свой собственный
owner;A2;владелец;хозяин
pack;A2;упаковывать;
pain;A2;боль;страдание
painter;A2;художник;маляр
palace;A2;дворец;особняк
pants;A2;штаны;брюки
parking;A2;автостоянка;стоянка
particular;A2;конкретный;данный
pass;A2;передавать;проходить
passenger;A2;пассажир;пассажирский
past;A2;прошлое;мимо
patient;A2;терпеливый;пациент
pattern;A2;шаблон;узор
pay;A2;платить;плата
peace;A2;мир;покой
penny;A2;пенни;пенс
per;A2;за (время);из расчёта на
per;A2;за;из расчёта на
perform;A2;исполнять;выполнять
perhaps;A2;возможно;пожалуй
permission;A2;разрешение;позволение
personality;A2;личность;индивидуальность
pet;A2;домашний питомец;
petrol;A2;бензин;
photograph;A2;фотография;фотографировать
physical;A2;физический;материальный
physics;A2;физика;
pick;A2;выбирать;подбирать
pilot;A2;лётчик;пилот
planet;A2;планета;космическое тело
plant;A2;растение;сажать
plastic;A2;пластмасса;кредитная карточка
plate;A2;тарелка;пластина
platform;A2;платформа;перрон
please;A2;пожалуйста;угождать
pleased;A2;довольный;удовлетворенный
pocket;A2;карман;присваивать
polite;A2;вежливый;любезный
pollution;A2;загрязнение (экологическое);
pop;A2;выскакивать;хлопок
population;A2;популяция;население
position;A2;положение;позиция
possession;A2;владение;собственность
possibility;A2;возможность;вероятность
poster;A2;плакат;афиша
power;A2;сила;власть
predict;A2;предсказывать;пророчить
present;A2;представлять;настоящее время
president;A2;президент;
prevent;A2;предотвращать;препятствовать
print;A2;печатать;
printer;A2;принтер;печатник
prison;A2;тюрьма;темница
prize;A2;приз;награда
process;A2;процесс;обрабатывать
produce;A2;производить;давать
professional;A2;профессионал;профессиональный
professor;A2;профессор;
profile;A2;профиль;краткий биографический очерк
program;A2;программа;программный
progress;A2;развитие;прогресс
promise;A2;обещание;обещать
pronounce;A2;произносить;выговаривать
protect;A2;защищать;охранять
provide;A2;предоставлять;обеспечивать
pub;A2;паб;пивная
public;A2;общественность;общественный, публичный
publish;A2;издавать;опубликовывать
pull;A2;тянуть;тащить
purpose;A2;цель;намерение
push;A2;толкать;нажимать
quality;A2;качество;достоинство
quantity;A2;количество;величина
queen;A2;королева;карт. дама
question;A2;вопрос;спрашивать
quietly;A2;спокойно;тихо
race;A2;гонка;погоня
railway;A2;железная дорога;железнодорожный
raise;A2;повышение;поднимать
rate;A2;ставка;оценивать
rather;A2;скорее всего;лучше
reach;A2;достигать;доставать
react;A2;реагировать;противодействовать
realize;A2;осознавать;понимать
receive;A2;получать;принимать
recent;A2;недавно;недавний
recently;A2;недавно;в последнее время
reception;A2;стойка регистрации;приём
recipe;A2;рецепт;средство
recognize;A2;узнавать кого-либо;
recommend;A2;рекомендовать;советовать
record;A2;записывать;регистрировать
recording;A2;запись;регистрация
recycle;A2;повторно использовать;перерабатывать
reduce;A2;уменьшать, сокращать;уменьшать
refer;A2;ссылаться;относиться
refuse;A2;отказывать;отвергать
region;A2;область;регион
regular;A2;нормальный;регулярный
relationship;A2;отношение;взаимоотношение
remove;A2;удалять;убирать
repair;A2;ремонтировать;ремонт
replace;A2;заменять;замещать
reply;A2;отвечать;ответ
report;A2;сообщать;доклад
reporter;A2;репортёр;корреспондент
request;A2;запрос;просьба
research;A2;исследование;исследовать
researcher;A2;исследователь;научный сотрудник
respond;A2;отвечать;реагировать
response;A2;ответ;реакция
rest;A2;остальное;отдыхать
review;A2;обзор;просмотр
ride;A2;поездка;езда
right;A2;право;правильный
ring;A2;кольцо;звенеть
rise;A2;подъём;повышение
rock;A2;камень;булыжник
role;A2;роль;функция
roof;A2;крыша;кровля
round;A2;круглый;вокруг
route;A2;маршрут;путь
rubbish;A2;мусор;ерунда
rude;A2;грубый;оскорбительный
run;A2;бежать;руководить
runner;A2;бегун;
running;A2;бег;управление
sadly;A2;грустно;уныло
safe;A2;безопасный;сохранный
sail;A2;идти под парусами;плыть
sailing;A2;плавание;парусный спорт
salary;A2;зарплата;жалованье
sale;A2;продажа;распродажа
sauce;A2;соус;
save;A2;спасать;беречь
scared;A2;испуганный;испугать
scary;A2;жуткий;страшный
scene;A2;сцена;место действия
schedule;A2;расписание;график
score;A2;оценка;счет
screen;A2;экран;ширма
search;A2;искать;исследовать
season;A2;время года;сезон
seat;A2;место;сидеть
second;A2;второй;
secondly;A2;Во-вторых;
secret;A2;секрет;секретный
secretary;A2;секретарь;
seem;A2;казаться;представляться
sense;A2;чувство;смысл
separate;A2;разделять;отделять
series;A2;сериал;ряд
serious;A2;серьёзный;важный
serve;A2;обслуживать;служить
service;A2;служба;сервис
several;A2;несколько;некоторые
shake;A2;трясти;встряхивать
shall;A2;следовало бы;
shape;A2;форма;очертание
sheet;A2;лист;простыня
ship;A2;корабль;судно
shoulder;A2;плечо;плечевой сустав
shout;A2;кричать;крик
shut;A2;закрывать;запирать
side;A2;сторона;бок
sign;A2;подпись;знак
silver;A2;серебряный;серебро
simple;A2;несложный;простой
since;A2;с тех пор;с, после
singing;A2;пение;поющий
single;A2;единственный;единичный
sir;A2;сэр;господин
site;A2;сайт;место
size;A2;размер;величина
ski;A2;кататься на лыжах;
skiing;A2;лыжный спорт;
skin;A2;кожа;оболочка
sky;A2;небо;небеса
sleep;A2;спать;засыпать
slowly;A2;медленно;медленный
smartphone;A2;смартфон;
smell;A2;запах;чувствовать запах
smile;A2;улыбка;улыбаться
smoke;A2;дым;курение
smoking;A2;курить;
soap;A2;мыло;
soccer;A2;футбол;футбольный
social;A2;общественный;социальный
society;A2;общество;объединение
sock;A2;носок;
soft;A2;мягкий;отзывчивый
soldier;A2;солдат;воин
solution;A2;решение;раствор
solve;A2;решать;разрешать
somewhere;A2;где-то;где-нибудь
sort;A2;вид;род
source;A2;источник;Исходный код
speaker;A2;говорящий;спикер
specific;A2;конкретный;специфический
speech;A2;речь;выступление
speed;A2;скорость;
spider;A2;паук;
spoon;A2;ложка;черпать
square;A2;площадь;квадратный
stage;A2;эстрада;стадия
stair;A2;лестница;ступенька
stamp;A2;марка;штамповать
star;A2;звезда;играть главную роль
start;A2;начинать;начало
state;A2;состояние;заявлять
stay;A2;оставаться;задерживаться
steal;A2;воровать;красть
step;A2;шаг;шагать
stomach;A2;желудок;живот
stone;A2;камень;
store;A2;магазин;склад
storm;A2;шторм;буря
straight;A2;прямой;точно
strange;A2;странный;необыкновенный
strategy;A2;стратегия;линия поведения
stress;A2;ударение;подчёркивать
structure;A2;структура;строение
stupid;A2;глупый;тупой
succeed;A2;достигать цели;преуспевать
successful;A2;успешный;преуспевающий
such;A2;такой;подобный
suddenly;A2;внезапно;вдруг
suggest;A2;предлагать;советовать
suggestion;A2;предложение;совет
suit;A2;костюм;соответствовать
support;A2;поддерживать;подставка
suppose;A2;предполагать;допускать
sure;A2;уверенный;конечно
surprise;A2;сюрприз;неожиданность
surprised;A2;удивлен;удивлённый
surprising;A2;удивление;неожиданный
survey;A2;опрос;обзор
sweet;A2;сладкий;милый
symbol;A2;символ;эмблема
system;A2;система;устройство
tablet;A2;планшет;таблетка
talk;A2;говорить;разговаривать
target;A2;цель;мишень
task;A2;задача;задание
taste;A2;вкус;попробовать
teaching;A2;обучение;учение
technology;A2;технология;техника
teenage;A2;подростковый;подросток
temperature;A2;температура;
term;A2;срок;определённый период
text;A2;текст;сообщить
themselves;A2;себя (они сами);
thick;A2;толстый;густой
thief;A2;вор;похититель
thin;A2;тонкий;худой
thinking;A2;размышление;мышление
third;A2;третий;треть
thought;A2;мысль;
throw;A2;бросать;кидать
tidy;A2;опрятный;аккуратный
tie;A2;галстук;связывать
tip;A2;подсказка;чаевые
tool;A2;инструмент;механизм
top;A2;верх;вершина
touch;A2;прикасаться;трогать
tour;A2;тур;экскурсия
tourism;A2;туризм;
towel;A2;полотенце;вытираться полотенцем
tower;A2;башня;возвышаться
toy;A2;игрушка;забава
track;A2;след;путь
tradition;A2;традиция;предание
traditional;A2;традиционный;
train;A2;поезд;тренироваться
trainer;A2;тренер;инструктор
training;A2;тренировка;обучение
transport;A2;транспорт;перевозить
traveller;A2;путешественник;коммивояжёр
trouble;A2;неприятности;проблемы
truck;A2;грузовик;
twin;A2;близнец;двойник
typical;A2;типичный;
underground;A2;метро;подземный
understanding;A2;понимание;понимающий
unfortunately;A2;к сожалению;к несчастью
unhappy;A2;несчастный;несчастливый
uniform;A2;форма (школьная);однообразный
unit;A2;единица;блок
united;A2;соединённый;дружный
unusual;A2;необычный;необыкновенный
upstairs;A2;наверх;верхний этаж
us;A2;нас;нам
use;A2;пользоваться;применять
use;A2;пользоваться;применять
used;A2;используемый;привыкший
useful;A2;полезный;пригодный
user;A2;пользователь;
usual;A2;обыкновенный;обычный
usually;A2;обычно;обыкновенно
vacation;A2;отпуск;каникулы
valley;A2;долина;
van;A2;фургон;микроавтобус
variety;A2;разнообразие;множество
vegetable;A2;овощ;растительный
vehicle;A2;транспортное средство;автомобиль
very;A2;очень;тот самый
video;A2;видео;видеозапись
view;A2;вид;взгляд
village;A2;деревня;село
virus;A2;вирус;вирусный
visit;A2;посещать;навещать
visitor;A2;посетитель;гость
voice;A2;голос;мнение
wait;A2;ждать;ожидание
wait;A2;ждать;ожидание
waiter;A2;официант;
wake;A2;просыпаться;пробуждение
walk;A2;идти;гулять
wall;A2;стена;укреплять
want;A2;хотеть;желать
war;A2;война;борьба
warm;A2;теплый;тёплый
wash;A2;мыть;стирка
wash;A2;мыть;стирка
washing;A2;смывающий;моющий
watch;A2;смотреть;наблюдать
water;A2;вода;поливать
wave;A2;волна;махать
way;A2;способ;путь
we;A2;мы;
weak;A2;слабый;бессильный
wear;A2;носить;держать
weather;A2;погода;выдерживать
web;A2;паутина;сеть
website;A2;интернет сайт;
wedding;A2;свадьба;свадебный
Wednesday;A2;среда;середа
week;A2;неделя;
weekend;A2;выходные;
weight;A2;вес;тяжесть
welcome;A2;добро пожаловать;приветствовать
