chat;A1;болтать;дружеский разговор
cheap;A1;дешёвый;плохого качества
check;A1;проверка;счет (америк. вариант)
cheese;A1;сыр;тупица
chef;A1;повар;шеф-повар
chemistry;A1;химия;спонтанная взаимная симпатия
chicken;A1;цыплёнок;курица
child;A1;ребенок;
chip;A1;чип;обломок
chocolate;A1;шоколадный;шоколад
choice;A1;выбор;отбор
choose;A1;выбирать;избирать
cinema;A1;кино;кинотеатр
city;A1;город;большой город
class;A1;класс;занятие
classroom;A1;классная комната;класс
clean;A1;чистый;чистить
climb;A1;карабкаться;подниматься
clock;A1;часы (настольные);
close;A1;закрывать;близко
clothes;A1;одежда;
club;A1;дубинка;клуб
coat;A1;пальто;покрывать
coffee;A1;кофе;кофейный
cold;A1;холодный;простуда
college;A1;колледж;
colour;A1;цвет;колорит
come;A1;приходить;подходить
common;A1;распространённый;общий
company;A1;компания;общество
compare;A1;сравнивать;сличать
complete;A1;полный;законченный
computer;A1;компьютер;
concert;A1;концерт;согласие
conversation;A1;беседа;переговоры
cook;A1;готовить;повар
cooking;A1;готовка;приготовление
cool;A1;прохладный;круто
correct;A1;правильный;корректный
cost;A1;цена;стоимость
could;A1;мог бы;может
country;A1;страна;деревня
course;A1;курс;направление
cousin;A1;двоюродный брат/сестра;кузен(а)
cow;A1;корова;
cream;A1;крем;сливки
create;A1;создавать;творить
culture;A1;культура;интеллектуальное развитие
cup;A1;чашка;кубок
customer;A1;покупатель;клиент
cut;A1;резать;разрезать
dad;A1;разг. папа;отец
dance;A1;танцевать;плясать
dancer;A1;танцор;танцовщица
dancing;A1;танцевальный;танцы
dangerous;A1;опасный;рискованный
dark;A1;тёмный;темнота
date;A1;дата;свидание
daughter;A1;дочь;дочка
day;A1;день;сутки
dear;A1;дорогой;милый
December;A1;декабрь;декабрьский
decide;A1;решать;принимать решение
definite;A1;определённый;точный
delicious;A1;очень вкусный;восхитительный
describe;A1;описывать;изображать
description;A1;описание;изображение
design;A1;дизайн;проектировать
desk;A1;письменный стол;парта
detail;A1;подробный;деталь
dialogue;A1;диалог;разговор
dictionary;A1;словарь;
die;A1;умереть;скончаться
diet;A1;диета;рацион
difference;A1;разница;различие
different;A1;непохожий, другой;разный
difficult;A1;трудный;сложный
dinner;A1;обед;ужин
dirty;A1;грязный;неприличный
discuss;A1;обсуждать;дискутировать
dish;A1;блюдо;тарелка
do;A1;делать;выполнять
doctor;A1;врач;доктор
dog;A1;собака;пёс
dollar;A1;доллар;разг. крона
door;A1;дверь;
down;A1;вниз;пух
downstairs;A1;вниз по ступенькам;нижний этаж
draw;A1;рисовать;привлекать
dress;A1;платье;
drink;A1;пить;напиток
drive;A1;ехать;водить машину
driver;A1;водитель;шофёр
during;A1;во время;в течение
DVD;A1;дивиди;
each;A1;каждый;всякий
ear;A1;ухо;слух
early;A1;ранний, начальный;ранний
east;A1;восток;восточный
easy;A1;лёгкий;нетрудный
eat;A1;есть;поглощать
egg;A1;яйцо;яичный
eight;A1;восемь;
eighteen;A1;восемнадцать;
eighty;A1;восемьдесят;
elephant;A1;слон;формат бумаги
eleven;A1;одиннадцать;
else;A1;ещё;кроме
email;A1;электронная почта;
end;A1;конец;
enjoy;A1;наслаждаться;получать удовольствие
enough;A1;достаточно;довольно
euro;A1;Евро;евро (единая европейская валюта)
even;A1;даже;ровный
evening;A1;вечер;вечером
event;A1;мероприятие;событие
ever;A1;когда-либо;всегда
every;A1;каждый;всякий
everybody;A1;каждый;всякий
everyone;A1;каждый человек;каждый
everything;A1;всё;каждый
exam;A1;экзамен;
example;A1;пример;образец
excited;A1;взволнованный;возбужденный
exciting;A1;захватывающий;волнующий
exercise;A1;упражнение;осуществлять
expensive;A1;дорогой;дорогостоящий
explain;A1;объяснять;толковать
extra;A1;дополнительный;лишний
eye;A1;глаз;взгляд
face;A1;лицо;сталкиваться
fact;A1;факт;на самом деле
fall;A1;падать;падение
false;A1;ложный;ошибочный
family;A1;семья;
famous;A1;известный;знаменитый
fantastic;A1;фантастический;фантастика
far;A1;далёкий;отдалённый
farm;A1;ферма;хозяйство
farmer;A1;фермер;
fast;A1;быстрый;скорый
fat;A1;толстый;жирный
father;A1;отец;папа
favourite;A1;любимый;любимец
February;A1;февраль;февральский
feel;A1;чувствовать;
feeling;A1;чувство;ощущение
festival;A1;фестиваль;празднество
few;A1;немного;мало
fifteen;A1;пятнадцать;
fifth;A1;пятый;квинта
fifty;A1;пятьдесят;
fill;A1;наполнять;заполнять
film;A1;фильм;плёнка
final;A1;завершающий;окончательный
find;A1;находить;обнаруживать
fine;A1;хорошо, прекрасный;штраф
fire;A1;пламя;огонь
first;A1;первый;сначала
fish;A1;рыба;ловить рыбу
five;A1;пять;
flat;A1;квартира;плоский
flight;A1;полет;рейс
floor;A1;этаж;пол
flower;A1;цветок;цвести
fly;A1;летать;муха
follow;A1;следовать;сопровождать
food;A1;еда;пища
foot;A1;ступня;нога
football;A1;футбол;футбольный мяч
for;A1;для;ради
forget;A1;забывать;забыть
form;A1;форма;создавать
forty;A1;сорок;
four;A1;четыре;четвёрка
fourteen;A1;четырнадцать;
fourth;A1;четвертый;четверть
free;A1;свободный;независимый
Friday;A1;пятница;
friend;A1;друг;приятель
friendly;A1;дружественный;дружелюбный
from;A1;из;от
front;A1;передний;входная (дверь)
fruit;A1;фрукт;плод
full;A1;полный;целый
fun;A1;веселье;забава
funny;A1;забавный;смешной
future;A1;будущее;будущий
game;A1;игра;партия
garden;A1;сад;огород
geography;A1;география;рельеф, географический
get;A1;получать;добиваться
girl;A1;девочка;девушка
girlfriend;A1;подруга;возлюбленная
give;A1;отдавать;давать
glass;A1;стеклянный;стакан
go;A1;ходить;идти
good;A1;хорошо;
goodbye;A1;до свидания;прощание
grandfather;A1;дедушка;дед
grandmother;A1;бабушка;бабуля
grandparent;A1;дед, бабушка;прародитель
great;A1;великий;отличный
green;A1;зелёный;зелень
grey;A1;серый;седой
group;A1;группа;классифицировать
grow;A1;расти;произрастать
guess;A1;догадываться;считать
guitar;A1;гитара;
gym;A1;спортзал;спортивный зал
hair;A1;волосы;прическа
half;A1;половина;часть
hand;A1;рука (кисть);
happen;A1;случаться;происходить
happy;A1;счастливый;довольный
hard;A1;жёсткий, твёрдый;тяжелый
hat;A1;шляпа;шапка
hate;A1;ненавидеть;ненависть
have;A1;иметь;обладать
have;A1;иметь;обладать
he;A1;он;
head;A1;голова;возглавлять
health;A1;здоровье;благосостояние
healthy;A1;здоровый;полезный для здоровья
hear;A1;слышать;услышать
hello;A1;Привет;здравствуй(те)
help;A1;помощь;помогать
her;A1;её;
here;A1;здесь;тут
hey;A1;эй;привет
hi;A1;привет;
high;A1;высокий;большой
him;A1;его;ему
his;A1;его;
history;A1;история;прошлое
hobby;A1;хобби;любимое занятие
holiday;A1;праздник;отпуск
home;A1;дом;жилище
homework;A1;домашняя работа;домашнее задание
hope;A1;надежда;надеяться
horse;A1;лошадь;конь
hospital;A1;больница;госпиталь
hot;A1;горячий;острый
hotel;A1;гостиница;отель
hour;A1;час;время
house;A1;дом;приютить
how;A1;как;каким образом
however;A1;однако;тем не менее
hundred;A1;сто;сотня
hungry;A1;голодный;
husband;A1;муж;супруг
I;A1;Я;
ice;A1;лёд;
ice;A1;лед;лёд
idea;A1;идея;план
if;A1;если;если бы
imagine;A1;воображать;представлять себе
important;A1;важный;существенный
improve;A1;совершенствовать;улучшать
in;A1;в;через
include;A1;содержать в себе;включать
infinitive;A1;неопределённая форма глагола;инфинитив
information;A1;информация;сведения
interest;A1;интерес;
interested;A1;заинтересованный;
interesting;A1;интересный;занятный
internet;A1;интернет;
interview;A1;деловое свидание;интервью
into;A1;в;внутрь
introduce;A1;знакомить;представлять
island;A1;остров;изолировать
it;A1;оно;это
its;A1;его;этого
jacket;A1;куртка;пиджак
January;A1;январь;
jeans;A1;джинсы;
job;A1;работа;труд
join;A1;присоединить;соединение
journey;A1;путешествие;поездка
juice;A1;сок;дух
July;A1;июль;июльский
June;A1;июнь;июньский
just;A1;просто;прямо, как раз
keep;A1;хранить;держать
key;A1;ключ;основной
kilometre;A1;километр (брит.);
kind;A1;добрый, любезный, сердечный;добрый
kitchen;A1;кухня;кухонный
know;A1;знать;
land;A1;приземляться;земля
language;A1;язык;речь
large;A1;большой;крупный
last;A1;последний;прошлый
late;A1;поздно;опаздывать
later;A1;позже;спустя
laugh;A1;смех;смеяться
learn;A1;узнавать;учиться
leave;A1;оставлять;уезжать
left;A1;левый;покинуть
leg;A1;нога (от бедра до ступни);
lesson;A1;урок;занятие
let;A1;позволять;разрешать
letter;A1;письмо;буква
library;A1;библиотека;
lie;A1;лежать;лгать
life;A1;жизнь;существование
light;A1;свет;
like;A1;нравиться;любить
line;A1;линия;очередь
lion;A1;лев;
list;A1;список;перечень
listen;A1;cлушать;
little;A1;маленький;немного
live;A1;жить;существовать
local;A1;местный;частичный
long;A1;длинный;долго
look;A1;смотреть;глядеть
lose;A1;потерять;
lot;A1;гораздо;много
love;A1;любовь;любить
lunch;A1;обед;ленч
machine;A1;машина;механизм
magazine;A1;журнал;
main;A1;главный, важнейший;основной
make;A1;создавать;делать (руками)
man;A1;мужчина;человек
many;A1;много;многие
map;A1;карта;отображение
March;A1;март;маршировать
marker;A1;маркер;закладка
market;A1;рынок;базар
married;A1;женатый;замужняя
match;A1;спичка;соответствовать
May;A1;иметь возможность;
maybe;A1;может быть;
me;A1;меня;мне
meal;A1;еда;приём пищи
mean;A1;иметь в виду;значить
meaning;A1;смысл;значение
meat;A1;мясо;
meet;A1;встречаться;видеться
meeting;A1;встреча;собрание
member;A1;участник;член
menu;A1;меню;набор команд
message;A1;сообщение;послание
metre;A1;метр;ритм
midnight;A1;полночь;полуночный
mile;A1;миля;
milk;A1;молоко;доить
million;A1;миллион;число миллион
minute;A1;минута;мелкий
miss;A1;скучать;пропустить
mistake;A1;ошибка;ошибаться
model;A1;модель;образец
modern;A1;современный;новый
moment;A1;момент;мгновение
Monday;A1;понедельник;
money;A1;деньги;валюты
month;A1;месяц (календарный);
more;A1;больше;более
more;A1;больше;более
morning;A1;утро;утренний
most;A1;самый;наибольший
mother;A1;мать;мама
mountain;A1;гора;горный
mouse;A1;мышь;
mouth;A1;рот; рот
move;A1;двигаться;движение
movie;A1;кино;фильм
much;A1;много;очень
mum;A1;разг. мама;
museum;A1;музей;
music;A1;музыка;ноты
must;A1;должен;обязан
my;A1;моё;мой
name;A1;имя;называть
natural;A1;естественный;природный
near;A1;близкий;рядом
need;A1;нуждаться;нужда
negative;A1;негативный;отрицательный
neighbour;A1;сосед;ближний
never;A1;никогда;ни разу
new;A1;новый;современный
news;A1;новости;новость
newspaper;A1;газета;газетный
next;A1;следующий;соседний
next;A1;следующий;рядом
nice;A1;милый;приятный
night;A1;ночь;ночной
nine;A1;девять;девятка
nineteen;A1;девятнадцать;числ. девятнадцать
ninety;A1;девяносто;
no;A1;нет;не
no;A1;нет;не
nobody;A1;никто;никого
north;A1;север;северный
nose;A1;нос;разнюхать
not;A1;нет;не
note;A1;примечание;замечать
nothing;A1;ничего;ничто
November;A1;ноябрь;
now;A1;сейчас;теперь
number;A1;число;номер
nurse;A1;медсестра;нянька
o’clock;A1;час;на часах
object;A1;объект;возражать
October;A1;октябрь;октябрьский
of;A1;из;от
off;A1;прочь;вне
office;A1;офис;должность
often;A1;часто;много раз
oh;A1;ох;
OK;A1;хорошо;окей
old;A1;старый;прошлое
on;A1;на;по
once;A1;однажды;когда-то
one;A1;один;единственный
one;A1;один;единственный
onion;A1;лук;луковица
online;A1;онлайн;
only;A1;только;единственный
open;A1;открывать;открытый
opinion;A1;мнение;взгляд
opposite;A1;напротив;противоположный
or;A1;или;
orange;A1;оранжевый;апельсин
order;A1;порядок;заказ
other;A1;другой;иной
our;A1;наша;наш (притяжательное местоимение)
out;A1;снаружи;за пределами
outside;A1;снаружи;вне
over;A1;над, на, через;над
own;A1;владеть;свой собственный
page;A1;страница;вызывать
paint;A1;красить;окрашивать
painting;A1;картина;живопись
pair;A1;пара;
paper;A1;бумага;газета
paragraph;A1;абзац;параграф
parent;A1;родитель;исходный
park;A1;парк;парковка
part;A1;часть;доля
partner;A1;компаньон;партнер
party;A1;вечеринка;партия
passport;A1;паспорт;личные качества
past;A1;прошлое;мимо
pay;A1;платить;плата
pen;A1;ручка;
pencil;A1;карандаш;ручка
people;A1;люди;
pepper;A1;перец;острота
perfect;A1;совершенный;
period;A1;точка;период
person;A1;человек;личность
personal;A1;личный;персональный
phone;A1;телефон;звонить по телефону
photo;A1;фотография;фото
photograph;A1;фотография;сфотографировать
phrase;A1;фраза;выражение
piano;A1;фортепьяно;пианино
picture;A1;картина;изображение
piece;A1;часть;кусок
pig;A1;свинья;поросёнок
pink;A1;розовый;прокалывать
place;A1;место;размещать
plan;A1;планировать;план
plane;A1;самолёт;плоскость
plant;A1;растение;сажать
play;A1;играть;действие
player;A1;проигрыватель;игрок
please;A1;пожалуйста;угождать
point;A1;указывать;направлять
police;A1;полиция;
policeman;A1;полицейский;полисмен
pool;A1;бассейн;спорт. бассейн
poor;A1;бедный;неимущий
popular;A1;популярный;широко известный
positive;A1;положительный;уверенный
possible;A1;вероятный, возможный;возможный
post;A1;пост;почта, столб
potato;A1;картофель;картошка
pound;A1;фунт;толочь
practice;A1;практика;практиковать
practise;A1;тренировать;практиковать
prefer;A1;предпочитать;выдвигать
prepare;A1;готовить;подготавливать
present;A1;представлять;настоящий
pretty;A1;хорошенький;достаточно
price;A1;цена;жертва
probably;A1;вероятно;возможно
problem;A1;проблема;вопрос, задача
product;A1;произведение;продукт
programme;A1;программа;программировать
project;A1;проект;план
purple;A1;фиолетовый;пурпурный
put;A1;класть;ставить
quarter;A1;четверть;квартал
question;A1;вопрос;спрашивать
quick;A1;быстрый;проворный
quickly;A1;быстро;срочно
quiet;A1;спокойный;тихий
quite;A1;вполне;совершенно
radio;A1;радио;радиоприёмник
rain;A1;дождь;
read;A1;читать;прочесть
reader;A1;читатель;хрестоматия
reading;A1;чтение;чтение. читать
ready;A1;готовый;подготовленный
real;A1;реальный,  действительный;подлинный
really;A1;в самом деле;действительно
reason;A1;причина;основание
red;A1;красный;рыжий
relax;A1;расслабляться;расслабиться
remember;A1;помнить;запомнить
repeat;A1;повторять;Повторение
report;A1;сообщать;доклад
restaurant;A1;ресторан;
result;A1;результат;исход
return;A1;возвращать;возвращение
rice;A1;рис;рисовый
rich;A1;богатый;состоятельный
ride;A1;поездка;езда
right;A1;право;правильный
river;A1;река;речной
road;A1;дорога;путь
room;A1;комната;номер
routine;A1;обычный;рутина
rule;A1;управлять;правило
run;A1;бежать;руководить
sad;A1;печальный;грустный
salad;A1;салат;
salt;A1;соль;поваренная соль
same;A1;одинаковый;тот самый
sandwich;A1;сэндвич;бутерброд
Saturday;A1;суббота;
say;A1;говорить;сказать
school;A1;школа;стая
science;A1;наука;умение
scientist;A1;учёный;научный работник
sea;A1;море;морской
second;A1;второй;
second;A1;секунда;
section;A1;секция;часть
see;A1;видеть;смотреть
sell;A1;продавать;продать
send;A1;отправлять;посылать
sentence;A1;предложение;фраза
September;A1;сентябрь;
seven;A1;семь;
seventeen;A1;семнадцать;
seventy;A1;семьдесят;
share;A1;делиться;разделять
she;A1;она;
sheep;A1;овца;баран
shirt;A1;рубашка;сорочка
shoe;A1;обувь;обувать
shop;A1;магазин;универмаг
shopping;A1;покупки;шоппинг
short;A1;короткий;низкий
should;A1;нужно;стоило бы
show;A1;показывать;шоу
shower;A1;душ;ливень
sick;A1;больной;разг. пресыщенный
similar;A1;похожий;подобный
sing;A1;петь;напевать
singer;A1;певец;певица
sister;A1;сестра;сестрёнка
sit;A1;сидеть;
situation;A1;ситуация;положение
six;A1;шeсть;
sixteen;A1;шестнадцать;
sixty;A1;шестьдесят;
skill;A1;умение;навык
skirt;A1;юбка;обходить
sleep;A1;спать;засыпать
slow;A1;медленный;постепенный
small;A1;маленький;небольшой
snake;A1;змея;
snow;A1;снег;снежный
so;A1;таким образом;так
some;A1;несколько;немного
somebody;A1;кто-то;кто-нибудь
someone;A1;кто-нибудь;кто-то
something;A1;что-либо;что-то
sometimes;A1;иногда;временами
son;A1;сын;сынок
song;A1;песня;пение
soon;A1;скоро;вскоре
sorry;A1;извините;сожалеющий
sound;A1;звук;
soup;A1;суп;
south;A1;юг;южный
space;A1;пространство;космос
speak;A1;разговаривать;говорить
special;A1;особый;специальный
spell;A1;писать ;произносить по буквам
spelling;A1;правописание;произнесение слова по буквам
spend;A1;тратить;проводить
sport;A1;спорт;
spring;A1;весна;пружина
stand;A1;стоять;терпеть
star;A1;звезда;играть главную роль
start;A1;начинать;начало
statement;A1;заявление;утверждение
station;A1;станция;пункт
stay;A1;оставаться;задерживаться
still;A1;до сих пор;по-прежнему
stop;A1;останавливаться;прекращать
story;A1;история;рассказ
street;A1;улица;уличный
strong;A1;сильный;решительный
student;A1;студент;учащийся
study;A1;изучать;изучение
style;A1;стиль;мода
subject;A1;предмет;тема
success;A1;успех;удача
sugar;A1;сахар;разг. крошка/милая
summer;A1;лето;летний
sun;A1;солнце;день
Sunday;A1;воскресенье;воскресный
supermarket;A1;супермаркет;универсам
sure;A1;уверенный;конечно
sweater;A1;свитер;свитер, пуловер
swim;A1;плавать;плыть
swimming;A1;плавание;купание
table;A1;стол;таблица
take;A1;брать;взять
talk;A1;говорить;разговаривать
tall;A1;высокий;отважный
taxi;A1;такси;
tea;A1;чай;чайный
teach;A1;учить;обучать
teacher;A1;учитель;учительница
team;A1;команда;бригада
teenager;A1;подросток;подростком
telephone;A1;телефон;звонить
television;A1;телевизор;телевидение
tell;A1;рассказывать;говорить
ten;A1;десять;десяток
tennis;A1;теннис;теннисный
terrible;A1;ужасный;внушающий страх
test;A1;испытание;тест
text;A1;текст;сообщить
than;A1;чем (сравнение);кроме
thank;A1;благодарить;спасибо
thanks;A1;спасибо;благодарность
that;A1;тот;что
the;A1;определённый артикль;тот самый
theatre;A1;театр;
their;A1;их (притяж.);
them;A1;им;их
then;A1;потом;тогда
there;A1;на этом месте;там
they;A1;они;
thing;A1;вещь;
think;A1;думать;обдумывать
third;A1;третий;треть
thirsty;A1;испытывающий жажду;
thirteen;A1;тринадцать;
thirty;A1;тридцать;
this;A1;этот;этот эта
thousand;A1;тысяча;множество
three;A1;три;
through;A1;через;сквозь
Thursday;A1;четверг;
ticket;A1;билет;квитанция
time;A1;время;
tired;A1;усталый;утомлённый
title;A1;название;заголовок статьи
to;A1;указывает на направление к, в, на;к
today;A1;сегодня;в наши дни
together;A1;вместе;друг с другом
toilet;A1;туалет;одевание
tomato;A1;помидор;томат
tomorrow;A1;завтра;будущее
tonight;A1;сегодня вечером;сегодня ночью
too;A1;тоже;слишком
tooth;A1; зуб;
topic;A1;тема;предмет обсуждения
tourist;A1;турист;путешественник
town;A1;город (маленький);
traffic;A1;движение;светофор
train;A1;поезд;тренироваться
travel;A1;путешествовать;путешествие
tree;A1;дерево;древо
trip;A1;путешествие;поездка
trousers;A1;брюки;штаны
true;A1;правда;истинна
try;A1;пробовать, пытаться;пробовать
T-shirt;A1;футболка;тенниска
Tuesday;A1;вторник;
turn;A1;вращать;поворачивать
TV;A1;телевизор;телевидение
twelve;A1;двенадцать;
twenty;A1;двадцать;
twice;A1;дважды;вдвое
two;A1;два;двое
type;A1;тип;печатать
umbrella;A1;зонт;зонтик
uncle;A1;дядя;
under;A1;под;внизу
understand;A1;понимать;осмысливать
university;A1;университет;университетский
until;A1;до тех пор;пока
up;A1;вверх;наверху
upstairs;A1;наверх;верхний этаж
who;A1;кто;который
why;A1;почему;зачем
wife;A1;жена;супруга
will;A1;желание;воля
win;A1;выиграть;победить
window;A1;окно;витрина
wine;A1;вино;угощать
winter;A1;зима;зимний
with;A1;с;с, вместе с
without;A1;без;без того
woman;A1;женщина;
wonderful;A1;замечательный;чудесный
word;A1;слово;сообщение
work;A1;работа;работать
worker;A1;рабочий;работник
world;A1;мир;свет
would;A1;хотел бы;Бы
write;A1;писать;записывать
writer;A1;писатель;автор
writing;A1;письмо;писание
wrong;A1;неправильный;ошибочный
yeah;A1;разг. да;
year;A1;год;возраст
yellow;A1;жёлтый;
yes;A1;да;
yesterday;A1;вчера;совсем недавно
you;A1;ты;вы (Вы)
young;A1;молодой;юный
your;A1;твой;ваш
yourself;A1;себя;собой
